;;;;;;;;;;;;;;;;;;;;;;
Día;Línea de servicio;Hora de operación;;;;;;;;;;;;;;;;;;;;
;;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00;Total general (Número de pasajeros)
1/07/2021;LÍNEA O;123;563;887;674;395;393;301;342;302;341;359;364;609;839;599;420;281;305;135;9;8.241
1/07/2021;LÍNEA P;520;1.048;1.067;753;496;386;346;426;482;358;332;361;366;478;298;220;227;129;46;2;8.341
2/07/2021;LÍNEA A;12.024;31.971;40.943;31.742;21.359;18.337;17.322;17.374;19.508;19.378;26.076;28.983;42.322;49.895;42.652;26.123;15.736;12.394;6.936;61;481.136
2/07/2021;LÍNEA B;2.316;5.702;6.364;5.150;3.634;3.002;2.805;2.770;3.051;2.861;3.493;3.760;5.284;6.779;5.208;3.261;2.351;1.759;1.027;12;70.589
2/07/2021;LÍNEA K;1.703;2.256;2.180;1.803;1.304;1.102;923;978;1.004;876;751;834;998;877;677;451;475;274;86;1;19.553
2/07/2021;LÍNEA J;991;1.633;1.543;1.194;842;735;588;563;597;533;513;477;569;492;463;334;274;142;43;;12.526
2/07/2021;LÍNEA L;;;;;;140;157;147;120;89;86;174;188;225;;;;;;;1.326
2/07/2021;LÍNEA 1;2.300;5.764;7.078;6.394;4.617;3.690;3.382;3.131;3.621;3.397;3.997;4.351;5.929;7.042;5.880;3.836;2.350;2.089;1.126;79;80.053
2/07/2021;LÍNEA 2;12;77;93;69;52;72;74;66;72;93;135;164;237;220;169;134;70;81;31;;1.921
2/07/2021;LÍNEA T-A;825;2.243;2.830;2.470;1.655;1.468;1.490;1.437;1.625;1.467;1.846;2.044;2.580;3.357;3.257;2.363;1.473;1.143;615;84;36.272
2/07/2021;LÍNEA M;198;566;597;411;259;231;192;215;216;215;274;336;436;637;737;559;327;241;189;53;6.889
2/07/2021;LÍNEA H;141;358;257;193;116;86;88;85;78;66;75;60;90;61;29;27;31;7;3;;1.851
2/07/2021;LÍNEA O;101;605;862;720;356;378;339;330;290;295;370;418;669;801;619;370;284;296;158;7;8.268
2/07/2021;LÍNEA P;552;1.056;1.087;779;510;343;331;352;393;390;410;470;581;507;397;258;252;152;56;4;8.880
3/07/2021;LÍNEA A;9.880;23.425;27.517;24.141;19.116;16.914;17.738;20.742;30.623;34.118;35.781;30.225;28.931;24.494;20.446;19.535;13.963;11.717;6.430;55;415.791
3/07/2021;LÍNEA B;1.839;4.154;4.314;4.018;3.181;3.006;3.221;3.265;4.541;4.910;4.563;4.032;4.075;3.299;2.779;2.723;2.038;1.499;867;14;62.338
3/07/2021;LÍNEA K;1.459;2.124;2.071;1.581;1.293;1.229;1.074;1.065;1.162;883;969;1.121;1.125;1.226;665;622;565;355;183;8;20.780
3/07/2021;LÍNEA J;722;1.267;1.300;1.153;878;645;709;692;779;706;604;602;588;461;422;449;294;189;94;;12.554
3/07/2021;LÍNEA L;;;;;;314;268;304;322;197;234;346;293;432;;;;;;;2.710
3/07/2021;LÍNEA 1;1.778;4.322;5.251;5.157;3.877;3.453;3.287;3.486;4.664;5.062;5.145;4.527;4.277;3.536;2.719;1.638;1.155;1.136;570;38;65.078
3/07/2021;LÍNEA 2;10;45;70;50;61;64;62;65;146;128;155;141;117;98;89;25;;4;;;1.330
3/07/2021;LÍNEA T-A;682;1.715;2.142;1.984;1.630;1.457;1.502;1.493;2.083;2.383;2.474;2.400;2.271;2.002;1.809;1.766;1.320;1.129;752;81;33.075
3/07/2021;LÍNEA M;178;439;417;353;287;230;246;252;325;428;464;541;414;466;383;381;298;218;173;45;6.538
3/07/2021;LÍNEA H;113;255;234;165;109;75;87;103;85;74;65;90;86;31;42;38;44;43;9;;1.748
3/07/2021;LÍNEA O;106;449;646;523;375;324;331;356;471;483;438;408;461;397;320;319;282;216;107;10;7.022
3/07/2021;LÍNEA P;449;783;775;618;440;421;474;431;530;439;520;523;527;395;346;334;294;197;102;1;8.599
4/07/2021;LÍNEA A;2.694;8.035;9.889;9.421;9.897;11.785;12.625;13.335;15.403;16.967;17.493;16.781;17.321;17.815;17.952;15.860;12.081;8.829;806;;234.989
4/07/2021;LÍNEA B;471;1.319;1.519;1.640;1.636;2.344;2.243;2.446;2.643;3.040;3.025;2.707;2.699;2.531;2.416;1.898;1.403;1.072;120;;37.172
4/07/2021;LÍNEA K;;;;;433;1.048;1.118;1.019;1.142;1.274;1.299;1.505;1.420;1.360;889;556;456;296;29;;13.844
4/07/2021;LÍNEA J;;;;;42;908;681;730;766;789;588;641;633;494;471;507;286;182;11;;7.729
4/07/2021;LÍNEA L;;;;;184;762;805;826;830;384;462;697;864;535;;;;;;;6.349
4/07/2021;LÍNEA 1;424;1.322;1.669;1.746;1.763;2.253;2.304;2.275;2.441;2.509;2.767;2.442;2.555;2.530;2.446;2.133;1.807;1.252;237;;36.875
4/07/2021;LÍNEA 2;;19;27;17;11;19;17;;;;;;;2;50;62;32;26;2;;284
4/07/2021;LÍNEA T-A;117;463;658;728;758;989;1.139;876;919;349;76;101;118;305;1.335;1.238;1.126;893;233;;12.421
4/07/2021;LÍNEA M;;;;;7;233;233;206;192;154;119;163;157;193;319;315;297;212;81;;2.881
4/07/2021;LÍNEA H;;;;;9;61;93;69;59;51;25;29;20;34;39;58;43;31;6;;627
4/07/2021;LÍNEA O;19;205;228;193;163;204;230;195;167;214;264;225;226;273;220;264;241;170;19;;3.720
4/07/2021;LÍNEA P;;;;;24;623;481;540;638;711;804;700;817;748;698;455;365;215;6;;7.825
5/07/2021;LÍNEA A;3.026;8.766;10.294;7.980;7.322;8.812;9.774;10.295;11.205;12.943;14.654;14.347;15.866;16.621;15.030;12.758;10.631;7.633;643;;198.600
5/07/2021;LÍNEA B;492;1.351;1.578;1.293;1.213;1.557;1.824;1.846;2.079;2.194;2.537;2.251;2.362;2.308;2.068;1.792;1.399;952;127;;31.223
5/07/2021;LÍNEA K;;;;;274;872;867;898;1.026;1.007;1.150;1.248;1.360;1.478;949;601;554;204;24;;12.512
5/07/2021;LÍNEA J;;;;;48;620;479;571;526;532;555;528;556;550;489;402;315;127;2;;6.300
5/07/2021;LÍNEA L;;;;;125;495;738;681;638;454;587;654;819;730;;;;;;;5.921
5/07/2021;LÍNEA 1;433;1.498;1.821;1.554;1.275;1.652;1.856;1.818;1.825;2.130;2.389;2.200;1.459;2.352;2.184;1.744;1.762;1.118;178;;31.248
5/07/2021;LÍNEA 2;;20;23;17;4;13;23;21;22;30;60;41;44;51;55;60;34;57;2;;577
5/07/2021;LÍNEA T-A;117;490;685;596;628;715;904;1.063;1.145;1.219;1.272;1.371;1.441;1.345;1.361;1.165;1.110;732;240;;17.599
5/07/2021;LÍNEA M;;;;;44;175;159;212;234;240;279;329;339;327;344;294;227;186;65;;3.454
5/07/2021;LÍNEA H;;;;;4;76;75;68;56;48;51;50;70;67;74;39;58;21;2;;759
5/07/2021;LÍNEA O;19;215;246;196;107;188;249;209;242;228;298;247;227;293;223;252;217;161;28;;3.845
5/07/2021;LÍNEA P;;;;;32;437;407;516;440;565;586;646;795;678;580;376;326;169;7;;6.560
6/07/2021;LÍNEA A;13.110;33.204;42.634;33.689;21.938;18.735;17.618;17.556;19.988;19.677;24.776;26.950;41.127;51.575;43.865;24.262;12.231;9.177;6.346;33;478.491
6/07/2021;LÍNEA B;2.430;5.915;6.692;5.342;3.748;3.123;2.786;2.805;2.986;2.850;3.140;3.575;5.160;7.064;5.361;2.937;1.816;1.245;980;7;69.962
6/07/2021;LÍNEA K;1.728;2.282;2.180;1.793;1.230;1.034;939;980;1.015;786;702;636;860;710;582;486;389;211;78;1;18.622
6/07/2021;LÍNEA J;944;1.566;1.559;1.372;873;701;588;522;593;489;476;490;538;468;427;274;171;77;16;3;12.147
6/07/2021;LÍNEA 1;2.435;5.893;7.397;6.522;4.607;3.856;3.428;3.253;3.456;3.528;4.034;4.516;6.039;7.481;6.071;3.821;1.953;1.457;1.041;55;80.843
6/07/2021;LÍNEA 2;48;342;401;331;277;580;676;677;805;640;746;945;1.267;1.418;1.337;789;405;205;147;2;12.038
6/07/2021;LÍNEA T-A;895;2.317;3.018;2.436;1.789;1.545;1.450;1.449;1.671;1.574;1.750;1.922;2.650;3.320;3.300;2.543;1.304;873;771;51;36.628
6/07/2021;LÍNEA M;232;539;590;392;278;236;213;233;231;234;272;300;402;663;714;626;257;159;173;57;6.801
6/07/2021;LÍNEA H;161;345;323;177;128;82;82;70;76;61;55;70;73;48;38;22;29;7;3;;1.850
6/07/2021;LÍNEA O;119;597;913;727;406;368;285;272;289;329;374;405;672;903;677;487;269;278;146;7;8.523
6/07/2021;LÍNEA P;547;1.065;1.152;799;506;372;379;304;455;330;308;423;444;516;323;232;196;119;59;;8.529
7/07/2021;LÍNEA A;12.411;33.277;42.301;33.177;21.946;18.748;16.785;17.186;20.148;19.567;24.338;26.365;41.252;51.798;44.495;23.470;13.887;11.019;5.717;30;477.917
7/07/2021;LÍNEA B;2.340;5.924;6.708;5.327;3.474;3.015;2.684;2.776;3.074;2.943;3.082;3.433;5.049;7.113;5.539;2.994;2.044;1.579;802;5;69.905
7/07/2021;LÍNEA K;1.721;2.305;2.124;1.868;1.249;1.006;890;918;1.059;875;743;755;1.011;948;667;450;462;206;51;1;19.309
7/07/2021;LÍNEA J;961;1.584;1.579;1.316;903;623;541;502;577;481;449;434;583;439;386;263;215;96;34;;11.966
7/07/2021;LÍNEA L;;;;;8;105;138;140;125;144;103;190;107;203;;;;;;;1.263
7/07/2021;LÍNEA 1;2.342;5.798;7.544;6.716;4.478;3.771;3.391;3.145;3.558;3.453;4.018;4.255;6.001;7.753;6.071;3.744;2.266;1.810;963;44;81.121
7/07/2021;LÍNEA 2;109;453;599;572;534;566;581;670;695;678;809;923;1.238;1.426;1.207;796;440;289;109;2;12.696
7/07/2021;LÍNEA T-A;910;2.388;3.006;2.612;1.778;1.504;1.429;1.420;1.686;1.502;1.777;1.935;2.652;2.987;3.173;2.389;1.473;955;738;43;36.357
7/07/2021;LÍNEA M;230;601;611;437;285;217;207;222;235;232;232;327;489;566;819;565;325;214;203;34;7.051
7/07/2021;LÍNEA H;143;366;291;223;99;89;65;73;47;50;67;52;64;39;34;23;22;8;4;;1.759
7/07/2021;LÍNEA O;125;596;970;843;516;377;306;341;432;433;422;404;712;936;848;440;259;304;133;6;9.403
7/07/2021;LÍNEA P;522;1.140;1.144;770;511;401;329;348;448;324;343;433;470;484;309;255;240;122;48;1;8.642
8/07/2021;LÍNEA A;12.029;33.352;42.442;33.433;21.364;18.213;16.958;17.124;19.916;19.459;23.925;26.722;40.553;52.156;44.310;23.814;13.871;10.800;5.880;50;476.371
8/07/2021;LÍNEA B;2.340;5.888;6.658;5.268;3.558;3.054;2.795;2.771;3.156;2.849;3.094;3.429;5.048;7.172;5.457;3.145;2.128;1.555;775;6;70.146
8/07/2021;LÍNEA K;1.656;2.282;2.206;1.867;1.215;1.121;926;880;972;775;748;731;955;872;561;427;424;179;58;1;18.856
8/07/2021;LÍNEA J;943;1.753;1.598;1.225;854;654;510;542;597;452;388;456;533;473;395;253;217;95;23;;11.961
8/07/2021;LÍNEA L;;;;;8;139;186;130;147;102;141;132;178;219;2;;;;;;1.384
8/07/2021;LÍNEA 1;2.272;5.887;7.592;6.557;4.429;3.722;3.216;3.154;3.396;3.459;3.961;4.380;5.894;7.477;6.143;3.906;2.253;1.764;935;60;80.457
8/07/2021;LÍNEA 2;122;464;615;590;514;602;615;680;673;590;755;905;1.163;1.434;1.117;845;437;259;121;2;12.503
8/07/2021;LÍNEA T-A;878;2.452;3.014;2.633;1.780;1.519;1.505;1.399;1.625;1.491;1.536;2.024;2.687;3.164;3.439;2.423;1.368;1.032;694;49;36.712
8/07/2021;LÍNEA M;247;600;586;451;281;220;226;182;220;211;201;357;455;678;765;593;308;215;176;46;7.018
8/07/2021;LÍNEA H;163;360;294;174;110;95;80;74;91;39;64;65;50;58;26;23;27;3;3;;1.799
8/07/2021;LÍNEA O;135;641;972;806;461;346;284;357;477;389;427;446;769;1.078;817;462;299;317;134;4;9.621
8/07/2021;LÍNEA P;540;1.151;1.217;810;528;383;349;370;455;315;348;423;509;478;340;269;163;121;42;1;8.812
9/07/2021;LÍNEA A;12.694;33.149;42.098;33.433;21.271;18.412;17.086;17.609;19.948;19.616;24.919;28.494;42.840;51.058;44.482;23.861;13.534;11.948;6.331;39;482.822
9/07/2021;LÍNEA B;2.395;5.868;6.526;5.357;3.513;3.137;2.766;2.763;3.029;2.829;3.257;3.740;5.241;7.376;5.265;3.049;2.182;1.679;909;17;70.898
9/07/2021;LÍNEA K;1.629;2.094;2.128;1.981;1.271;1.038;918;854;1.071;761;829;699;950;917;660;412;444;196;62;2;18.916
9/07/2021;LÍNEA J;992;1.684;1.630;1.251;844;688;537;536;597;459;439;505;525;543;426;273;172;111;28;1;12.241
9/07/2021;LÍNEA L;;;;;9;148;140;144;132;103;105;144;184;173;;;;;;;1.282
9/07/2021;LÍNEA 1;2.386;5.964;7.348;6.582;4.500;3.714;3.119;3.181;3.330;3.171;4.028;4.656;6.051;7.485;6.282;3.727;2.239;1.939;1.072;55;80.829
9/07/2021;LÍNEA 2;121;479;664;567;478;477;618;644;676;614;767;899;1.201;1.397;1.329;822;413;348;141;3;12.658
9/07/2021;LÍNEA T-A;922;2.350;3.174;2.531;1.712;1.105;828;1.420;1.559;1.412;1.794;2.037;2.796;3.510;3.464;2.346;1.366;1.079;752;63;36.220
9/07/2021;LÍNEA M;239;588;588;437;250;175;143;207;208;196;262;345;481;699;753;557;331;192;169;58;6.878
9/07/2021;LÍNEA H;163;345;333;196;113;63;52;57;66;49;58;58;59;49;32;21;41;16;5;;1.776
9/07/2021;LÍNEA O;134;608;969;794;445;383;337;355;377;324;408;435;712;928;761;445;308;321;137;10;9.191
9/07/2021;LÍNEA P;527;1.189;1.193;787;497;376;349;383;390;390;335;435;581;428;385;246;191;109;44;;8.835
10/07/2021;LÍNEA A;10.384;24.267;28.316;25.547;18.812;16.973;17.304;19.172;30.487;34.057;33.707;30.212;27.217;24.031;22.601;18.779;12.384;11.634;6.466;48;412.398
10/07/2021;LÍNEA B;1.894;4.320;4.587;4.349;3.201;2.904;2.775;3.171;4.496;4.840;4.792;3.943;3.823;3.577;3.378;2.498;1.760;1.626;824;14;62.772
10/07/2021;LÍNEA K;1.538;1.962;2.036;1.655;1.277;1.044;1.046;1.007;1.166;993;967;973;637;914;645;591;530;373;148;;19.502
10/07/2021;LÍNEA J;783;1.308;1.428;1.146;875;690;614;623;740;626;610;503;540;440;454;346;246;212;81;5;12.270
10/07/2021;LÍNEA L;;;;;4;253;207;204;238;199;191;224;221;229;1;;;;;;1.971
10/07/2021;LÍNEA 1;1.975;4.484;5.306;5.386;3.956;3.433;3.297;3.532;4.757;4.740;4.883;4.730;3.974;3.668;3.428;2.968;1.965;1.923;1.099;51;69.555
10/07/2021;LÍNEA 2;101;372;441;437;449;492;549;658;839;986;982;752;774;738;761;592;406;345;139;3;10.816
10/07/2021;LÍNEA T-A;772;1.809;2.188;2.249;1.679;1.465;1.517;1.618;2.179;2.454;2.591;2.275;2.118;1.923;2.005;1.826;1.210;1.184;740;72;33.874
10/07/2021;LÍNEA M;193;456;469;361;248;227;218;236;322;384;464;452;510;354;409;430;294;220;196;23;6.466
10/07/2021;LÍNEA H;132;281;243;169;124;82;90;89;93;91;64;58;65;39;50;49;42;21;19;;1.801
10/07/2021;LÍNEA O;119;442;651;595;385;329;339;345;502;481;481;394;374;364;345;368;216;292;131;11;7.164
10/07/2021;LÍNEA P;458;853;911;721;500;380;397;447;588;448;528;388;395;477;339;302;284;219;95;;8.730
11/07/2021;LÍNEA A;2.734;8.346;9.615;8.448;7.872;9.645;10.394;10.956;12.278;13.172;14.587;14.174;15.341;15.633;15.218;13.415;11.224;8.711;770;1;202.534
11/07/2021;LÍNEA B;470;1.275;1.548;1.427;1.347;1.785;1.932;1.995;2.190;2.310;2.537;2.220;2.321;2.462;2.255;2.038;1.551;1.135;112;;32.910
11/07/2021;LÍNEA K;;;;;247;917;883;885;988;1.006;1.020;1.149;1.464;1.306;925;763;590;247;19;;12.409
11/07/2021;LÍNEA J;;;;;14;648;611;592;517;513;571;568;625;613;575;498;362;153;14;;6.874
11/07/2021;LÍNEA L;;;;;103;291;513;552;486;390;413;489;631;518;8;;;;;;4.394
11/07/2021;LÍNEA 1;427;1.403;1.696;1.583;1.649;1.803;2.109;2.011;2.223;2.320;2.352;2.358;2.261;2.465;2.458;2.103;1.849;1.289;233;;34.592
11/07/2021;LÍNEA 2;10;122;146;151;165;215;281;233;316;316;307;280;323;354;390;326;225;148;22;;4.330
11/07/2021;LÍNEA T-A;122;453;693;634;656;929;1.062;1.127;1.191;1.285;1.295;1.293;1.341;1.497;1.511;1.343;1.215;879;275;;18.801
11/07/2021;LÍNEA M;;;;;11;236;188;246;209;284;262;295;314;309;323;318;222;193;106;;3.516
11/07/2021;LÍNEA H;;;;;4;64;55;69;57;58;66;49;53;51;66;41;45;11;2;;691
11/07/2021;LÍNEA O;22;196;217;160;156;207;237;248;250;207;313;241;246;303;260;247;237;179;30;;3.956
11/07/2021;LÍNEA P;;;;;44;449;420;422;541;533;595;698;673;708;575;509;333;154;22;;6.676
12/07/2021;LÍNEA A;13.081;34.180;42.665;33.633;21.365;18.202;17.111;16.443;19.042;19.167;23.610;26.286;40.821;50.785;42.588;21.506;13.105;9.663;4.950;31;468.234
12/07/2021;LÍNEA B;2.466;5.877;6.627;5.309;3.606;3.035;2.820;2.481;2.846;2.802;3.139;3.438;4.960;7.237;5.181;2.698;1.801;1.374;667;9;68.373
12/07/2021;LÍNEA K;1.741;2.107;2.147;1.804;1.254;1.033;861;838;1.038;874;736;609;884;691;464;396;426;163;49;3;18.118
12/07/2021;LÍNEA J;1.025;1.687;1.605;1.302;830;649;551;523;645;479;423;422;517;472;324;257;220;96;24;1;12.052
12/07/2021;LÍNEA 1;2.369;5.938;7.558;6.542;4.473;3.600;3.177;2.938;3.593;3.356;3.875;4.319;5.792;7.523;5.863;3.436;2.104;1.674;800;34;78.964
12/07/2021;LÍNEA 2;105;487;642;589;515;584;577;682;662;641;810;927;1.261;1.464;1.273;715;415;243;107;5;12.704
12/07/2021;LÍNEA T-A;891;2.421;3.085;2.603;1.703;1.497;1.386;1.427;1.656;1.456;1.742;2.003;2.753;3.290;3.151;2.375;1.348;869;600;36;36.292
12/07/2021;LÍNEA M;234;588;608;416;260;205;195;182;279;194;262;340;452;626;759;612;307;139;158;50;6.866
12/07/2021;LÍNEA H;165;375;286;225;103;66;62;78;65;64;59;53;55;47;29;22;13;15;2;;1.784
12/07/2021;LÍNEA O;131;618;917;766;426;378;300;338;375;422;438;452;694;881;725;394;258;294;107;4;8.918
12/07/2021;LÍNEA P;629;1.183;1.199;774;521;375;341;350;442;333;288;391;485;507;389;185;213;108;48;;8.761
13/07/2021;LÍNEA A;12.880;34.085;43.030;33.460;21.505;18.167;16.551;16.827;19.164;19.005;23.331;25.849;41.999;51.901;43.233;21.849;13.337;10.182;5.406;23;471.784
13/07/2021;LÍNEA B;2.448;5.961;6.683;5.376;3.565;3.112;2.658;2.601;2.865;2.821;3.068;3.620;5.218;7.275;4.930;2.872;2.007;1.599;800;4;69.483
13/07/2021;LÍNEA K;1.725;2.236;2.129;1.859;1.217;1.035;876;824;1.061;842;696;654;919;869;513;405;426;190;44;3;18.523
13/07/2021;LÍNEA J;1.034;1.696;1.661;1.349;908;631;557;488;611;520;382;410;589;538;347;275;247;81;38;1;12.363
13/07/2021;LÍNEA L;;;;;9;69;81;131;105;129;105;124;137;96;;;;;;;986
13/07/2021;LÍNEA 1;2.347;6.077;7.621;6.725;4.543;3.769;3.147;3.176;3.546;3.353;3.659;4.353;6.226;7.710;6.097;3.696;2.215;1.786;892;38;80.976
13/07/2021;LÍNEA 2;104;503;687;605;500;574;620;688;693;562;730;898;1.260;1.403;1.273;764;465;268;115;1;12.713
13/07/2021;LÍNEA T-A;943;2.428;3.241;2.632;1.799;1.476;1.424;1.451;1.621;1.556;1.721;1.940;2.626;3.644;3.195;2.276;1.398;950;696;36;37.053
13/07/2021;LÍNEA M;247;620;640;440;256;194;186;240;232;227;242;307;468;674;752;603;274;167;149;51;6.969
13/07/2021;LÍNEA H;182;376;319;223;110;64;88;64;80;84;37;64;49;49;16;27;15;13;2;;1.862
13/07/2021;LÍNEA O;112;624;935;786;471;367;296;295;284;340;375;436;716;972;622;455;260;290;144;2;8.782
13/07/2021;LÍNEA P;504;1.207;1.230;837;528;397;310;384;502;343;305;334;470;526;305;222;205;119;33;;8.761
14/07/2021;LÍNEA A;12.768;34.406;42.938;33.463;21.360;17.745;16.573;16.567;18.708;18.557;23.373;26.281;40.941;50.763;43.915;24.048;14.139;10.829;5.584;28;472.986
14/07/2021;LÍNEA B;2.440;5.993;6.703;5.381;3.496;2.950;2.668;2.639;2.903;2.738;3.134;3.510;5.167;7.202;5.393;3.114;2.064;1.600;810;5;69.910
14/07/2021;LÍNEA K;1.698;2.223;2.238;1.812;1.256;1.007;864;859;1.008;753;679;731;889;913;638;429;430;166;63;2;18.658
14/07/2021;LÍNEA J;1.005;1.785;1.631;1.277;878;640;556;443;590;449;441;437;528;493;424;239;221;94;38;;12.169
14/07/2021;LÍNEA L;;;;;5;117;62;121;92;107;111;90;167;153;;;;;;;1.025
14/07/2021;LÍNEA 1;2.369;6.095;7.664;6.717;4.478;3.517;3.065;3.054;3.527;3.312;3.807;3.563;5.107;5.334;3.775;3.478;2.134;1.700;922;54;73.672
14/07/2021;LÍNEA 2;109;501;636;586;505;546;560;624;613;614;716;872;1.207;1.296;1.273;921;502;291;135;2;12.509
14/07/2021;LÍNEA T-A;918;2.557;3.212;2.651;1.756;1.544;1.416;1.393;1.667;1.493;1.791;1.949;2.778;3.218;3.417;2.462;1.456;1.048;681;57;37.464
14/07/2021;LÍNEA M;249;623;643;442;262;174;215;223;262;189;272;300;445;605;789;733;339;190;187;40;7.182
14/07/2021;LÍNEA H;177;354;306;224;111;66;68;62;105;54;47;68;66;56;31;26;31;9;4;;1.865
14/07/2021;LÍNEA O;128;656;925;851;446;390;278;308;356;339;416;461;741;1.022;835;431;286;343;133;3;9.348
14/07/2021;LÍNEA P;578;1.199;1.242;826;528;382;343;315;468;335;324;296;458;532;344;257;201;113;44;;8.785
15/07/2021;LÍNEA A;12.701;34.318;42.856;33.100;21.875;18.114;16.379;16.473;19.274;18.702;23.585;26.610;41.975;51.966;43.229;23.967;14.436;11.031;5.762;43;476.396
15/07/2021;LÍNEA B;2.504;5.927;6.716;5.357;3.570;3.007;2.818;2.640;2.956;2.693;3.132;3.563;5.251;7.327;5.096;2.985;2.221;1.667;734;5;70.169
15/07/2021;LÍNEA K;1.766;2.293;2.157;1.829;1.163;993;892;884;1.093;786;740;732;960;954;582;433;489;150;64;3;18.963
15/07/2021;LÍNEA J;1.021;1.704;1.604;1.414;850;659;542;548;607;442;474;441;570;526;386;294;222;122;16;3;12.445
15/07/2021;LÍNEA L;;;;;5;109;105;90;73;110;92;135;84;195;1;;;;;;999
15/07/2021;LÍNEA 1;2.369;6.227;7.691;6.611;4.694;3.611;3.258;3.140;3.552;3.312;3.785;4.434;6.210;7.645;6.252;3.783;2.268;1.793;1.022;40;81.697
15/07/2021;LÍNEA 2;115;520;680;615;527;528;585;692;683;616;722;913;1.225;1.546;1.263;841;492;276;136;5;12.980
15/07/2021;LÍNEA T-A;970;2.634;3.247;2.681;1.790;1.621;1.499;1.540;1.877;1.558;1.769;1.922;2.743;3.552;3.602;2.303;1.443;1.037;699;49;38.536
15/07/2021;LÍNEA M;237;658;680;426;237;281;223;243;275;210;242;300;438;727;747;632;315;111;163;53;7.198
15/07/2021;LÍNEA H;167;380;283;228;116;87;76;76;61;105;36;60;68;52;29;25;27;3;5;;1.884
15/07/2021;LÍNEA O;121;652;930;851;460;370;322;270;296;279;346;420;723;871;752;449;330;290;122;7;8.861
15/07/2021;LÍNEA P;576;1.241;1.286;862;543;383;343;358;446;310;330;366;452;510;405;200;266;60;26;;8.963
16/07/2021;LÍNEA A;12.573;33.683;41.982;33.943;21.785;18.579;17.713;17.294;19.586;20.146;26.047;29.200;43.704;50.603;43.769;26.900;16.469;12.204;6.642;57;492.879
16/07/2021;LÍNEA B;2.381;5.862;6.723;5.368;3.579;3.167;2.854;2.800;3.022;2.904;3.412;3.879;5.390;7.246;5.543;3.683;2.383;1.629;1.034;9;72.868
16/07/2021;LÍNEA K;1.734;2.284;2.104;1.831;1.273;1.061;962;929;1.149;828;839;764;1.066;948;784;482;517;207;63;3;19.828
16/07/2021;LÍNEA J;992;1.772;1.646;1.264;900;638;567;577;636;546;444;546;583;553;482;296;238;116;36;;12.832
16/07/2021;LÍNEA L;;;;;;101;104;141;105;119;135;92;126;199;1;;;;;;1.123
16/07/2021;LÍNEA 1;2.246;6.123;7.706;6.653;4.543;3.833;3.470;3.257;3.692;3.437;4.044;4.730;6.126;7.031;6.309;4.224;2.524;2.067;1.076;76;83.167
16/07/2021;LÍNEA 2;118;505;671;636;491;574;634;748;724;715;771;915;1.262;1.519;1.220;964;454;374;161;2;13.458
16/07/2021;LÍNEA T-A;920;2.514;3.195;2.627;1.792;1.553;1.456;1.567;1.763;1.658;1.853;2.100;2.873;3.752;3.638;2.557;1.650;1.215;823;70;39.576
16/07/2021;LÍNEA M;234;596;658;424;269;210;216;249;254;246;242;334;490;677;801;670;346;236;188;61;7.401
16/07/2021;LÍNEA H;150;381;294;218;141;93;79;95;82;89;55;64;92;60;42;27;25;15;3;1;2.006
16/07/2021;LÍNEA O;132;612;907;785;448;364;342;318;382;305;355;472;736;646;440;421;308;306;114;10;8.403
16/07/2021;LÍNEA P;579;1.184;1.308;838;506;405;416;371;499;392;352;465;551;491;403;298;230;116;49;;9.453
17/07/2021;LÍNEA A;10.360;24.078;28.410;25.678;19.450;17.314;17.576;19.879;31.028;34.194;35.660;30.054;29.431;26.579;25.417;21.083;14.873;12.628;6.906;73;430.671
17/07/2021;LÍNEA B;1.860;4.182;4.673;4.339;3.228;3.149;3.209;3.312;4.659;4.899;4.681;4.176;4.328;3.797;3.480;3.087;2.090;1.777;952;7;65.885
17/07/2021;LÍNEA K;1.495;2.237;2.014;1.728;1.260;1.086;1.034;986;1.211;1.115;1.025;1.023;1.267;1.164;937;700;656;482;196;6;21.622
17/07/2021;LÍNEA J;764;1.310;1.406;1.233;954;677;645;691;804;685;608;666;632;556;495;481;374;225;87;;13.293
17/07/2021;LÍNEA L;;;;;12;309;282;290;219;252;214;226;460;382;1;;;;;;2.647
17/07/2021;LÍNEA 1;1.930;4.531;5.370;5.440;4.077;3.547;3.310;3.598;4.845;5.424;5.501;4.778;4.414;4.196;3.793;3.191;2.414;2.096;1.190;65;73.710
17/07/2021;LÍNEA 2;93;419;501;468;455;502;572;678;939;967;1.016;862;906;826;897;737;470;365;169;3;11.845
17/07/2021;LÍNEA T-A;737;1.832;2.331;2.203;1.788;1.488;1.567;1.752;2.394;2.434;2.624;2.445;2.333;2.111;2.216;2.025;1.569;930;894;77;35.750
17/07/2021;LÍNEA M;167;453;476;355;295;198;243;244;380;411;475;463;498;442;451;465;344;199;174;74;6.807
17/07/2021;LÍNEA H;130;273;257;224;126;91;101;99;88;104;108;58;54;75;73;35;48;14;8;;1.966
17/07/2021;LÍNEA O;102;470;623;593;376;374;339;332;481;509;481;478;476;410;367;371;301;290;111;9;7.493
17/07/2021;LÍNEA P;465;880;902;727;482;473;395;494;560;437;480;473;541;564;441;359;335;270;141;1;9.420
